filename,input_seq,target_seq
58703.png,"10,3,7,2,8","3,7,2,8,11"
58704.png,"10,0,9,3,8","0,9,3,8,11"
58705.png,"10,3,6,7,2","3,6,7,2,11"
58706.png,"10,5,3,1,1","5,3,1,1,11"
58707.png,"10,0,0,9,0","0,0,9,0,11"
58708.png,"10,1,2,4,0","1,2,4,0,11"
58709.png,"10,8,7,7,8","8,7,7,8,11"
58710.png,"10,8,6,6,4","8,6,6,4,11"
58711.png,"10,9,4,7,6","9,4,7,6,11"
58712.png,"10,2,4,7,5","2,4,7,5,11"
58713.png,"10,5,3,7,7","5,3,7,7,11"
58714.png,"10,2,1,3,3","2,1,3,3,11"
58715.png,"10,7,1,3,2","7,1,3,2,11"
58716.png,"10,4,0,0,3","4,0,0,3,11"
58717.png,"10,1,3,4,4","1,3,4,4,11"
58718.png,"10,9,2,9,0","9,2,9,0,11"
58719.png,"10,6,7,4,0","6,7,4,0,11"
58720.png,"10,1,5,4,0","1,5,4,0,11"
58721.png,"10,1,5,9,8","1,5,9,8,11"
58722.png,"10,8,8,0,1","8,8,0,1,11"
58723.png,"10,8,8,2,6","8,8,2,6,11"
58724.png,"10,1,1,3,8","1,1,3,8,11"
58725.png,"10,2,8,1,6","2,8,1,6,11"
58726.png,"10,8,0,1,1","8,0,1,1,11"
58727.png,"10,2,3,3,2","2,3,3,2,11"
58728.png,"10,0,4,9,4","0,4,9,4,11"
58729.png,"10,7,5,5,4","7,5,5,4,11"
58730.png,"10,4,0,6,1","4,0,6,1,11"
58731.png,"10,5,6,3,6","5,6,3,6,11"
58732.png,"10,6,0,4,8","6,0,4,8,11"
58733.png,"10,7,7,6,8","7,7,6,8,11"
58734.png,"10,9,7,4,0","9,7,4,0,11"
58735.png,"10,9,4,6,7","9,4,6,7,11"
58736.png,"10,9,1,3,8","9,1,3,8,11"
58737.png,"10,0,0,7,3","0,0,7,3,11"
58738.png,"10,6,3,7,2","6,3,7,2,11"
58739.png,"10,2,7,6,1","2,7,6,1,11"
58740.png,"10,4,6,6,2","4,6,6,2,11"
58741.png,"10,5,5,2,6","5,5,2,6,11"
58742.png,"10,0,7,0,3","0,7,0,3,11"
58743.png,"10,2,4,3,1","2,4,3,1,11"
58744.png,"10,5,5,3,2","5,5,3,2,11"
58745.png,"10,0,6,9,9","0,6,9,9,11"
58746.png,"10,9,2,3,5","9,2,3,5,11"
58747.png,"10,4,5,6,2","4,5,6,2,11"
58748.png,"10,7,8,9,8","7,8,9,8,11"
58749.png,"10,7,3,8,8","7,3,8,8,11"
58750.png,"10,2,3,1,3","2,3,1,3,11"
58751.png,"10,9,8,2,9","9,8,2,9,11"
58752.png,"10,1,0,5,2","1,0,5,2,11"
58753.png,"10,5,8,2,5","5,8,2,5,11"
58754.png,"10,1,4,2,1","1,4,2,1,11"
58755.png,"10,0,7,8,3","0,7,8,3,11"
58756.png,"10,9,9,7,8","9,9,7,8,11"
58757.png,"10,7,7,8,4","7,7,8,4,11"
58758.png,"10,4,1,1,6","4,1,1,6,11"
58759.png,"10,0,2,0,0","0,2,0,0,11"
58760.png,"10,1,1,8,3","1,1,8,3,11"
58761.png,"10,1,8,5,0","1,8,5,0,11"
58762.png,"10,9,6,7,0","9,6,7,0,11"
58763.png,"10,4,8,6,9","4,8,6,9,11"
58764.png,"10,4,9,8,4","4,9,8,4,11"
58765.png,"10,0,6,0,4","0,6,0,4,11"
58766.png,"10,8,7,3,0","8,7,3,0,11"
58767.png,"10,5,1,1,1","5,1,1,1,11"
58768.png,"10,0,4,9,8","0,4,9,8,11"
58769.png,"10,9,1,4,9","9,1,4,9,11"
58770.png,"10,9,2,7,8","9,2,7,8,11"
58771.png,"10,4,1,2,4","4,1,2,4,11"
58772.png,"10,9,8,7,0","9,8,7,0,11"
58773.png,"10,2,1,0,2","2,1,0,2,11"
58774.png,"10,3,1,4,7","3,1,4,7,11"
58775.png,"10,5,6,9,8","5,6,9,8,11"
58776.png,"10,7,6,7,1","7,6,7,1,11"
58777.png,"10,1,3,1,7","1,3,1,7,11"
58778.png,"10,5,1,4,9","5,1,4,9,11"
58779.png,"10,8,7,1,6","8,7,1,6,11"
58780.png,"10,4,0,9,3","4,0,9,3,11"
58781.png,"10,2,6,3,3","2,6,3,3,11"
58782.png,"10,7,5,5,9","7,5,5,9,11"
58783.png,"10,3,4,5,8","3,4,5,8,11"
58784.png,"10,1,4,3,8","1,4,3,8,11"
58785.png,"10,3,2,4,2","3,2,4,2,11"
58786.png,"10,5,1,7,0","5,1,7,0,11"
58787.png,"10,2,9,8,2","2,9,8,2,11"
58788.png,"10,8,5,8,6","8,5,8,6,11"
58789.png,"10,5,9,3,1","5,9,3,1,11"
58790.png,"10,2,9,5,8","2,9,5,8,11"
58791.png,"10,1,1,4,9","1,1,4,9,11"
58792.png,"10,5,7,1,2","5,7,1,2,11"
58793.png,"10,0,3,7,7","0,3,7,7,11"
58794.png,"10,7,5,8,3","7,5,8,3,11"
58795.png,"10,3,8,5,3","3,8,5,3,11"
58796.png,"10,9,8,4,1","9,8,4,1,11"
58797.png,"10,0,3,8,6","0,3,8,6,11"
58798.png,"10,8,4,8,8","8,4,8,8,11"
58799.png,"10,9,0,1,7","9,0,1,7,11"
58800.png,"10,3,8,2,7","3,8,2,7,11"
58801.png,"10,2,5,1,0","2,5,1,0,11"
58802.png,"10,5,5,3,6","5,5,3,6,11"
58803.png,"10,7,1,2,3","7,1,2,3,11"
58804.png,"10,1,2,3,1","1,2,3,1,11"
58805.png,"10,8,6,9,6","8,6,9,6,11"
58806.png,"10,8,9,6,5","8,9,6,5,11"
58807.png,"10,3,9,0,9","3,9,0,9,11"
58808.png,"10,6,0,0,1","6,0,0,1,11"
58809.png,"10,8,7,1,7","8,7,1,7,11"
58810.png,"10,0,6,1,6","0,6,1,6,11"
58811.png,"10,4,1,8,1","4,1,8,1,11"
58812.png,"10,0,3,8,5","0,3,8,5,11"
58813.png,"10,7,1,5,5","7,1,5,5,11"
58814.png,"10,1,2,3,9","1,2,3,9,11"
58815.png,"10,9,6,4,7","9,6,4,7,11"
58816.png,"10,0,0,6,1","0,0,6,1,11"
58817.png,"10,6,2,8,9","6,2,8,9,11"
58818.png,"10,7,0,6,1","7,0,6,1,11"
58819.png,"10,5,7,7,1","5,7,7,1,11"
58820.png,"10,3,3,4,2","3,3,4,2,11"
58821.png,"10,6,0,1,4","6,0,1,4,11"
58822.png,"10,8,6,6,4","8,6,6,4,11"
58823.png,"10,9,3,7,2","9,3,7,2,11"
58824.png,"10,4,8,1,9","4,8,1,9,11"
58825.png,"10,4,7,4,4","4,7,4,4,11"
58826.png,"10,5,2,8,9","5,2,8,9,11"
58827.png,"10,4,8,1,7","4,8,1,7,11"
58828.png,"10,2,6,6,6","2,6,6,6,11"
58829.png,"10,2,4,0,2","2,4,0,2,11"
58830.png,"10,8,9,2,7","8,9,2,7,11"
58831.png,"10,7,8,0,3","7,8,0,3,11"
58832.png,"10,1,1,1,5","1,1,1,5,11"
58833.png,"10,7,3,0,1","7,3,0,1,11"
58834.png,"10,8,7,8,6","8,7,8,6,11"
58835.png,"10,6,0,9,8","6,0,9,8,11"
58836.png,"10,6,8,3,2","6,8,3,2,11"
58837.png,"10,7,0,7,5","7,0,7,5,11"
58838.png,"10,9,9,3,0","9,9,3,0,11"
58839.png,"10,4,0,3,1","4,0,3,1,11"
58840.png,"10,7,6,6,2","7,6,6,2,11"
58841.png,"10,2,8,1,8","2,8,1,8,11"
58842.png,"10,0,0,5,0","0,0,5,0,11"
58843.png,"10,4,9,4,2","4,9,4,2,11"
58844.png,"10,8,3,7,9","8,3,7,9,11"
58845.png,"10,5,4,3,5","5,4,3,5,11"
58846.png,"10,5,7,7,2","5,7,7,2,11"
58847.png,"10,5,3,5,0","5,3,5,0,11"
58848.png,"10,7,4,6,1","7,4,6,1,11"
58849.png,"10,8,6,5,8","8,6,5,8,11"
58850.png,"10,6,7,2,8","6,7,2,8,11"
58851.png,"10,3,3,4,5","3,3,4,5,11"
58852.png,"10,6,4,7,6","6,4,7,6,11"
58853.png,"10,2,8,8,2","2,8,8,2,11"
58854.png,"10,4,6,9,3","4,6,9,3,11"
58855.png,"10,0,9,9,8","0,9,9,8,11"
58856.png,"10,4,6,8,7","4,6,8,7,11"
58857.png,"10,0,9,9,8","0,9,9,8,11"
58858.png,"10,6,1,2,1","6,1,2,1,11"
58859.png,"10,2,7,2,7","2,7,2,7,11"
58860.png,"10,2,1,1,5","2,1,1,5,11"
58861.png,"10,1,6,9,5","1,6,9,5,11"
58862.png,"10,9,4,6,3","9,4,6,3,11"
58863.png,"10,9,3,5,3","9,3,5,3,11"
58864.png,"10,9,4,4,7","9,4,4,7,11"
58865.png,"10,7,7,6,9","7,7,6,9,11"
58866.png,"10,6,6,9,7","6,6,9,7,11"
58867.png,"10,8,6,2,5","8,6,2,5,11"
58868.png,"10,5,6,7,1","5,6,7,1,11"
58869.png,"10,4,5,0,1","4,5,0,1,11"
58870.png,"10,1,8,1,5","1,8,1,5,11"
58871.png,"10,6,0,6,7","6,0,6,7,11"
58872.png,"10,0,0,4,7","0,0,4,7,11"
58873.png,"10,8,5,3,4","8,5,3,4,11"
58874.png,"10,4,3,1,7","4,3,1,7,11"
58875.png,"10,5,7,3,0","5,7,3,0,11"
58876.png,"10,4,4,0,1","4,4,0,1,11"
58877.png,"10,0,6,6,8","0,6,6,8,11"
58878.png,"10,5,8,0,9","5,8,0,9,11"
58879.png,"10,8,4,3,4","8,4,3,4,11"
58880.png,"10,4,2,6,9","4,2,6,9,11"
58881.png,"10,0,3,7,3","0,3,7,3,11"
58882.png,"10,2,6,3,9","2,6,3,9,11"
58883.png,"10,8,2,1,1","8,2,1,1,11"
58884.png,"10,3,0,1,5","3,0,1,5,11"
58885.png,"10,5,8,6,2","5,8,6,2,11"
58886.png,"10,7,4,1,9","7,4,1,9,11"
58887.png,"10,0,6,2,7","0,6,2,7,11"
58888.png,"10,1,1,3,5","1,1,3,5,11"
58889.png,"10,1,0,0,3","1,0,0,3,11"
58890.png,"10,7,1,1,4","7,1,1,4,11"
58891.png,"10,3,0,6,6","3,0,6,6,11"
58892.png,"10,7,9,7,9","7,9,7,9,11"
58893.png,"10,9,5,6,2","9,5,6,2,11"
58894.png,"10,8,6,0,7","8,6,0,7,11"
58895.png,"10,9,6,2,9","9,6,2,9,11"
58896.png,"10,0,1,1,1","0,1,1,1,11"
58897.png,"10,4,2,7,5","4,2,7,5,11"
58898.png,"10,7,4,9,3","7,4,9,3,11"
58899.png,"10,6,9,0,6","6,9,0,6,11"
58900.png,"10,1,6,2,2","1,6,2,2,11"
58901.png,"10,9,8,2,5","9,8,2,5,11"
58902.png,"10,3,3,6,6","3,3,6,6,11"
58903.png,"10,6,1,7,7","6,1,7,7,11"
58904.png,"10,4,6,4,0","4,6,4,0,11"
58905.png,"10,7,8,8,0","7,8,8,0,11"
58906.png,"10,3,5,8,5","3,5,8,5,11"
58907.png,"10,7,2,8,4","7,2,8,4,11"
58908.png,"10,3,5,2,6","3,5,2,6,11"
58909.png,"10,9,9,4,8","9,9,4,8,11"
58910.png,"10,5,3,0,3","5,3,0,3,11"
58911.png,"10,4,5,0,9","4,5,0,9,11"
58912.png,"10,3,3,3,3","3,3,3,3,11"
58913.png,"10,2,6,9,4","2,6,9,4,11"
58914.png,"10,9,3,1,6","9,3,1,6,11"
58915.png,"10,5,8,3,3","5,8,3,3,11"
58916.png,"10,4,4,4,2","4,4,4,2,11"
58917.png,"10,9,7,3,1","9,7,3,1,11"
58918.png,"10,6,1,8,3","6,1,8,3,11"
58919.png,"10,0,3,4,0","0,3,4,0,11"
58920.png,"10,1,6,7,3","1,6,7,3,11"
58921.png,"10,6,1,8,2","6,1,8,2,11"
58922.png,"10,9,1,2,9","9,1,2,9,11"
58923.png,"10,6,4,6,2","6,4,6,2,11"
58924.png,"10,7,1,3,7","7,1,3,7,11"
58925.png,"10,1,2,0,1","1,2,0,1,11"
58926.png,"10,6,9,6,7","6,9,6,7,11"
58927.png,"10,4,3,3,2","4,3,3,2,11"
58928.png,"10,3,3,1,4","3,3,1,4,11"
58929.png,"10,8,8,6,4","8,8,6,4,11"
58930.png,"10,1,7,4,6","1,7,4,6,11"
58931.png,"10,2,9,0,4","2,9,0,4,11"
58932.png,"10,0,1,2,1","0,1,2,1,11"
58933.png,"10,1,5,8,2","1,5,8,2,11"
58934.png,"10,1,8,3,0","1,8,3,0,11"
58935.png,"10,5,8,2,4","5,8,2,4,11"
58936.png,"10,6,1,0,7","6,1,0,7,11"
58937.png,"10,0,5,0,3","0,5,0,3,11"
58938.png,"10,8,0,1,5","8,0,1,5,11"
58939.png,"10,4,5,5,4","4,5,5,4,11"
58940.png,"10,1,8,2,9","1,8,2,9,11"
58941.png,"10,8,4,3,6","8,4,3,6,11"
58942.png,"10,2,7,2,7","2,7,2,7,11"
58943.png,"10,3,3,2,3","3,3,2,3,11"
58944.png,"10,3,6,9,5","3,6,9,5,11"
58945.png,"10,0,8,1,5","0,8,1,5,11"
58946.png,"10,0,6,4,5","0,6,4,5,11"
58947.png,"10,0,4,9,6","0,4,9,6,11"
58948.png,"10,6,4,3,5","6,4,3,5,11"
58949.png,"10,5,6,6,3","5,6,6,3,11"
58950.png,"10,6,0,3,6","6,0,3,6,11"
58951.png,"10,1,7,6,6","1,7,6,6,11"
58952.png,"10,7,5,8,0","7,5,8,0,11"
58953.png,"10,9,5,4,3","9,5,4,3,11"
58954.png,"10,5,2,5,1","5,2,5,1,11"
58955.png,"10,5,1,8,1","5,1,8,1,11"
58956.png,"10,2,0,1,5","2,0,1,5,11"
58957.png,"10,9,0,9,7","9,0,9,7,11"
58958.png,"10,7,0,5,3","7,0,5,3,11"
58959.png,"10,4,7,5,7","4,7,5,7,11"
58960.png,"10,7,7,8,3","7,7,8,3,11"
58961.png,"10,2,0,3,6","2,0,3,6,11"
58962.png,"10,7,5,9,0","7,5,9,0,11"
58963.png,"10,0,1,1,2","0,1,1,2,11"
58964.png,"10,5,5,6,9","5,5,6,9,11"
58965.png,"10,2,2,2,8","2,2,2,8,11"
58966.png,"10,8,0,5,0","8,0,5,0,11"
58967.png,"10,2,9,1,1","2,9,1,1,11"
58968.png,"10,7,2,3,2","7,2,3,2,11"
58969.png,"10,5,6,9,3","5,6,9,3,11"
58970.png,"10,1,3,6,9","1,3,6,9,11"
58971.png,"10,6,1,5,0","6,1,5,0,11"
58972.png,"10,6,5,7,1","6,5,7,1,11"
58973.png,"10,6,6,0,0","6,6,0,0,11"
58974.png,"10,2,3,5,8","2,3,5,8,11"
58975.png,"10,3,7,1,6","3,7,1,6,11"
58976.png,"10,6,4,3,9","6,4,3,9,11"
58977.png,"10,9,6,1,2","9,6,1,2,11"
58978.png,"10,0,7,6,4","0,7,6,4,11"
58979.png,"10,2,3,0,9","2,3,0,9,11"
58980.png,"10,1,3,2,9","1,3,2,9,11"
58981.png,"10,8,9,5,2","8,9,5,2,11"
58982.png,"10,7,6,0,3","7,6,0,3,11"
58983.png,"10,8,3,5,2","8,3,5,2,11"
58984.png,"10,0,5,3,2","0,5,3,2,11"
58985.png,"10,0,9,5,8","0,9,5,8,11"
58986.png,"10,4,0,2,2","4,0,2,2,11"
58987.png,"10,4,7,7,2","4,7,7,2,11"
58988.png,"10,2,4,1,1","2,4,1,1,11"
58989.png,"10,9,6,1,2","9,6,1,2,11"
58990.png,"10,1,2,5,4","1,2,5,4,11"
58991.png,"10,7,1,3,2","7,1,3,2,11"
58992.png,"10,8,5,0,5","8,5,0,5,11"
58993.png,"10,8,3,0,7","8,3,0,7,11"
58994.png,"10,1,4,4,2","1,4,4,2,11"
58995.png,"10,7,0,9,0","7,0,9,0,11"
58996.png,"10,1,3,7,1","1,3,7,1,11"
58997.png,"10,7,7,2,0","7,7,2,0,11"
58998.png,"10,5,3,9,6","5,3,9,6,11"
58999.png,"10,4,1,1,7","4,1,1,7,11"
59000.png,"10,9,1,0,4","9,1,0,4,11"
59001.png,"10,8,4,3,6","8,4,3,6,11"
59002.png,"10,6,2,9,3","6,2,9,3,11"
59003.png,"10,2,6,1,2","2,6,1,2,11"
59004.png,"10,7,3,1,6","7,3,1,6,11"
59005.png,"10,4,5,6,1","4,5,6,1,11"
59006.png,"10,9,0,4,9","9,0,4,9,11"
59007.png,"10,3,5,5,0","3,5,5,0,11"
59008.png,"10,3,8,0,1","3,8,0,1,11"
59009.png,"10,1,3,5,5","1,3,5,5,11"
59010.png,"10,9,8,1,0","9,8,1,0,11"
59011.png,"10,1,2,2,9","1,2,2,9,11"
59012.png,"10,4,4,9,3","4,4,9,3,11"
59013.png,"10,2,6,5,2","2,6,5,2,11"
59014.png,"10,0,9,2,3","0,9,2,3,11"
59015.png,"10,2,1,8,5","2,1,8,5,11"
59016.png,"10,9,6,1,9","9,6,1,9,11"
59017.png,"10,5,3,9,3","5,3,9,3,11"
59018.png,"10,8,1,1,7","8,1,1,7,11"
59019.png,"10,4,4,6,1","4,4,6,1,11"
59020.png,"10,1,2,8,3","1,2,8,3,11"
59021.png,"10,6,4,3,2","6,4,3,2,11"
59022.png,"10,8,9,9,6","8,9,9,6,11"
59023.png,"10,5,3,3,6","5,3,3,6,11"
59024.png,"10,8,3,1,0","8,3,1,0,11"
59025.png,"10,8,5,4,7","8,5,4,7,11"
59026.png,"10,7,8,3,5","7,8,3,5,11"
59027.png,"10,8,7,6,7","8,7,6,7,11"
59028.png,"10,6,0,5,2","6,0,5,2,11"
59029.png,"10,9,1,2,0","9,1,2,0,11"
59030.png,"10,2,5,2,5","2,5,2,5,11"
59031.png,"10,2,0,8,4","2,0,8,4,11"
59032.png,"10,0,9,1,9","0,9,1,9,11"
59033.png,"10,3,1,9,4","3,1,9,4,11"
59034.png,"10,1,5,9,4","1,5,9,4,11"
59035.png,"10,2,7,5,9","2,7,5,9,11"
59036.png,"10,2,5,5,3","2,5,5,3,11"
59037.png,"10,8,0,9,3","8,0,9,3,11"
59038.png,"10,4,0,6,5","4,0,6,5,11"
59039.png,"10,0,6,7,0","0,6,7,0,11"
59040.png,"10,9,2,6,6","9,2,6,6,11"
59041.png,"10,8,4,3,4","8,4,3,4,11"
59042.png,"10,0,2,6,7","0,2,6,7,11"
59043.png,"10,3,7,0,6","3,7,0,6,11"
59044.png,"10,4,9,4,1","4,9,4,1,11"
59045.png,"10,2,7,4,3","2,7,4,3,11"
59046.png,"10,8,0,3,6","8,0,3,6,11"
59047.png,"10,3,4,1,3","3,4,1,3,11"
59048.png,"10,2,8,7,2","2,8,7,2,11"
59049.png,"10,2,6,0,5","2,6,0,5,11"
59050.png,"10,7,6,9,5","7,6,9,5,11"
59051.png,"10,9,9,7,5","9,9,7,5,11"
59052.png,"10,0,0,8,9","0,0,8,9,11"
59053.png,"10,1,7,3,3","1,7,3,3,11"
59054.png,"10,8,7,9,4","8,7,9,4,11"
59055.png,"10,5,6,0,6","5,6,0,6,11"
59056.png,"10,9,8,2,9","9,8,2,9,11"
59057.png,"10,5,1,7,8","5,1,7,8,11"
59058.png,"10,1,2,9,7","1,2,9,7,11"
59059.png,"10,9,3,5,5","9,3,5,5,11"
59060.png,"10,1,6,8,0","1,6,8,0,11"
59061.png,"10,6,9,4,0","6,9,4,0,11"
59062.png,"10,5,7,9,6","5,7,9,6,11"
59063.png,"10,4,2,8,2","4,2,8,2,11"
59064.png,"10,4,6,8,6","4,6,8,6,11"
59065.png,"10,8,3,8,8","8,3,8,8,11"
59066.png,"10,9,1,6,5","9,1,6,5,11"
59067.png,"10,4,8,3,8","4,8,3,8,11"
59068.png,"10,4,0,8,3","4,0,8,3,11"
59069.png,"10,5,1,6,8","5,1,6,8,11"
59070.png,"10,2,0,0,1","2,0,0,1,11"
59071.png,"10,6,1,5,3","6,1,5,3,11"
59072.png,"10,1,2,6,9","1,2,6,9,11"
59073.png,"10,1,2,3,3","1,2,3,3,11"
59074.png,"10,8,0,0,3","8,0,0,3,11"
59075.png,"10,5,7,7,0","5,7,7,0,11"
59076.png,"10,9,1,5,2","9,1,5,2,11"
59077.png,"10,6,1,1,3","6,1,1,3,11"
59078.png,"10,6,0,1,2","6,0,1,2,11"
59079.png,"10,0,1,3,0","0,1,3,0,11"
59080.png,"10,5,3,5,9","5,3,5,9,11"
59081.png,"10,3,8,7,3","3,8,7,3,11"
59082.png,"10,8,4,6,1","8,4,6,1,11"
59083.png,"10,7,8,9,1","7,8,9,1,11"
59084.png,"10,3,0,5,1","3,0,5,1,11"
59085.png,"10,5,3,6,1","5,3,6,1,11"
59086.png,"10,7,7,7,9","7,7,7,9,11"
59087.png,"10,6,8,7,8","6,8,7,8,11"
59088.png,"10,9,7,1,9","9,7,1,9,11"
59089.png,"10,3,7,6,6","3,7,6,6,11"
59090.png,"10,2,0,4,4","2,0,4,4,11"
59091.png,"10,7,3,8,1","7,3,8,1,11"
59092.png,"10,5,6,8,0","5,6,8,0,11"
59093.png,"10,8,9,0,3","8,9,0,3,11"
59094.png,"10,5,6,0,4","5,6,0,4,11"
59095.png,"10,7,9,5,4","7,9,5,4,11"
59096.png,"10,0,8,6,3","0,8,6,3,11"
59097.png,"10,6,1,4,9","6,1,4,9,11"
59098.png,"10,7,2,2,7","7,2,2,7,11"
59099.png,"10,8,5,8,6","8,5,8,6,11"
59100.png,"10,8,1,9,6","8,1,9,6,11"
59101.png,"10,8,3,1,7","8,3,1,7,11"
59102.png,"10,9,3,6,9","9,3,6,9,11"
59103.png,"10,3,4,2,6","3,4,2,6,11"
59104.png,"10,6,4,1,4","6,4,1,4,11"
59105.png,"10,7,8,3,2","7,8,3,2,11"
59106.png,"10,3,4,8,1","3,4,8,1,11"
59107.png,"10,9,2,4,4","9,2,4,4,11"
59108.png,"10,4,1,3,2","4,1,3,2,11"
59109.png,"10,0,3,5,6","0,3,5,6,11"
59110.png,"10,6,9,5,3","6,9,5,3,11"
59111.png,"10,2,5,0,7","2,5,0,7,11"
59112.png,"10,1,6,8,5","1,6,8,5,11"
59113.png,"10,9,7,5,7","9,7,5,7,11"
59114.png,"10,6,9,6,9","6,9,6,9,11"
59115.png,"10,9,2,7,9","9,2,7,9,11"
59116.png,"10,6,4,8,1","6,4,8,1,11"
59117.png,"10,9,5,2,0","9,5,2,0,11"
59118.png,"10,9,6,9,4","9,6,9,4,11"
59119.png,"10,1,8,1,8","1,8,1,8,11"
59120.png,"10,6,4,6,7","6,4,6,7,11"
59121.png,"10,1,5,2,0","1,5,2,0,11"
59122.png,"10,8,2,1,5","8,2,1,5,11"
59123.png,"10,0,6,9,6","0,6,9,6,11"
59124.png,"10,8,3,4,6","8,3,4,6,11"
59125.png,"10,3,3,2,4","3,3,2,4,11"
59126.png,"10,1,5,8,8","1,5,8,8,11"
59127.png,"10,6,6,7,4","6,6,7,4,11"
59128.png,"10,5,8,1,7","5,8,1,7,11"
59129.png,"10,5,8,5,5","5,8,5,5,11"
59130.png,"10,1,5,9,3","1,5,9,3,11"
59131.png,"10,2,1,8,6","2,1,8,6,11"
59132.png,"10,9,9,4,8","9,9,4,8,11"
59133.png,"10,7,7,8,8","7,7,8,8,11"
59134.png,"10,7,5,0,3","7,5,0,3,11"
59135.png,"10,3,9,7,6","3,9,7,6,11"
59136.png,"10,2,9,0,8","2,9,0,8,11"
59137.png,"10,0,3,6,4","0,3,6,4,11"
59138.png,"10,0,6,8,6","0,6,8,6,11"
59139.png,"10,2,2,4,2","2,2,4,2,11"
59140.png,"10,5,8,8,7","5,8,8,7,11"
59141.png,"10,0,7,4,8","0,7,4,8,11"
59142.png,"10,7,5,1,1","7,5,1,1,11"
59143.png,"10,8,5,7,0","8,5,7,0,11"
59144.png,"10,6,1,7,5","6,1,7,5,11"
59145.png,"10,2,3,4,6","2,3,4,6,11"
59146.png,"10,2,8,0,4","2,8,0,4,11"
59147.png,"10,4,3,5,7","4,3,5,7,11"
59148.png,"10,7,1,6,0","7,1,6,0,11"
59149.png,"10,6,7,4,8","6,7,4,8,11"
59150.png,"10,1,8,3,7","1,8,3,7,11"
59151.png,"10,1,0,8,7","1,0,8,7,11"
59152.png,"10,1,4,2,9","1,4,2,9,11"
59153.png,"10,2,3,6,9","2,3,6,9,11"
59154.png,"10,7,7,4,6","7,7,4,6,11"
59155.png,"10,3,2,9,6","3,2,9,6,11"
59156.png,"10,0,2,4,7","0,2,4,7,11"
59157.png,"10,9,6,5,3","9,6,5,3,11"
59158.png,"10,8,4,5,5","8,4,5,5,11"
59159.png,"10,2,4,9,3","2,4,9,3,11"
59160.png,"10,3,3,7,0","3,3,7,0,11"
59161.png,"10,0,2,0,3","0,2,0,3,11"
59162.png,"10,3,1,9,8","3,1,9,8,11"
59163.png,"10,2,4,2,7","2,4,2,7,11"
59164.png,"10,6,0,4,4","6,0,4,4,11"
59165.png,"10,7,7,8,0","7,7,8,0,11"
59166.png,"10,6,5,4,1","6,5,4,1,11"
59167.png,"10,7,2,8,5","7,2,8,5,11"
59168.png,"10,0,5,5,3","0,5,5,3,11"
59169.png,"10,3,5,0,1","3,5,0,1,11"
59170.png,"10,6,3,7,4","6,3,7,4,11"
59171.png,"10,9,0,7,9","9,0,7,9,11"
59172.png,"10,9,5,7,1","9,5,7,1,11"
59173.png,"10,2,9,8,2","2,9,8,2,11"
59174.png,"10,7,1,4,1","7,1,4,1,11"
59175.png,"10,1,7,8,0","1,7,8,0,11"
59176.png,"10,8,8,3,2","8,8,3,2,11"
59177.png,"10,0,2,9,6","0,2,9,6,11"
59178.png,"10,7,3,3,5","7,3,3,5,11"
59179.png,"10,0,1,9,7","0,1,9,7,11"
59180.png,"10,2,6,1,9","2,6,1,9,11"
59181.png,"10,1,8,0,1","1,8,0,1,11"
59182.png,"10,0,1,8,7","0,1,8,7,11"
59183.png,"10,8,1,0,3","8,1,0,3,11"
59184.png,"10,5,7,0,8","5,7,0,8,11"
59185.png,"10,4,3,3,3","4,3,3,3,11"
59186.png,"10,3,1,5,3","3,1,5,3,11"
59187.png,"10,9,6,9,3","9,6,9,3,11"
59188.png,"10,6,8,4,8","6,8,4,8,11"
59189.png,"10,3,9,3,5","3,9,3,5,11"
59190.png,"10,4,7,2,8","4,7,2,8,11"
59191.png,"10,6,0,6,9","6,0,6,9,11"
59192.png,"10,7,8,5,0","7,8,5,0,11"
59193.png,"10,1,0,4,6","1,0,4,6,11"
59194.png,"10,5,5,2,6","5,5,2,6,11"
59195.png,"10,4,6,2,9","4,6,2,9,11"
59196.png,"10,6,8,3,7","6,8,3,7,11"
59197.png,"10,9,8,3,4","9,8,3,4,11"
59198.png,"10,0,2,3,4","0,2,3,4,11"
59199.png,"10,2,7,8,5","2,7,8,5,11"
59200.png,"10,1,4,9,4","1,4,9,4,11"
59201.png,"10,7,3,3,6","7,3,3,6,11"
59202.png,"10,1,3,4,8","1,3,4,8,11"
59203.png,"10,1,6,1,4","1,6,1,4,11"
59204.png,"10,5,5,9,1","5,5,9,1,11"
59205.png,"10,5,1,7,0","5,1,7,0,11"
59206.png,"10,5,5,3,4","5,5,3,4,11"
59207.png,"10,3,2,8,0","3,2,8,0,11"
59208.png,"10,6,9,8,8","6,9,8,8,11"
59209.png,"10,5,3,1,0","5,3,1,0,11"
59210.png,"10,0,9,8,8","0,9,8,8,11"
59211.png,"10,8,2,4,0","8,2,4,0,11"
59212.png,"10,8,2,6,9","8,2,6,9,11"
59213.png,"10,5,9,8,1","5,9,8,1,11"
59214.png,"10,7,3,9,0","7,3,9,0,11"
59215.png,"10,1,3,4,7","1,3,4,7,11"
59216.png,"10,2,3,7,9","2,3,7,9,11"
59217.png,"10,3,5,0,7","3,5,0,7,11"
59218.png,"10,0,5,8,7","0,5,8,7,11"
59219.png,"10,0,3,2,8","0,3,2,8,11"
59220.png,"10,2,9,4,4","2,9,4,4,11"
